source_text,target_text
042c0000000600060000001b:042c0000000600060000001b|042d00000006000600000025:042d00000006000600000025|042e00000006000300000001:042e000000050003020025|042f00000006000300110001:042f00000003008302|0430000000120069914bc2447ba070c1f9be8fc764cddb0d:04300000000300e901|043100000006000200000001:04310000000400020101|04320000000600050000ff00:043200000003008502|04330000001200675ef7472a017e78c04f5f0bf3d80733f4,04330000000300e701
042d00000006000600000025:042d00000006000600000025|042e00000006000300000001:042e000000050003020025|042f00000006000300110001:042f00000003008302|0430000000120069914bc2447ba070c1f9be8fc764cddb0d:04300000000300e901|043100000006000200000001:04310000000400020101|04320000000600050000ff00:043200000003008502|04330000001200675ef7472a017e78c04f5f0bf3d80733f4:04330000000300e701|043400000006000500000000,043400000003008502
042e00000006000300000001:042e000000050003020025|042f00000006000300110001:042f00000003008302|0430000000120069914bc2447ba070c1f9be8fc764cddb0d:04300000000300e901|043100000006000200000001:04310000000400020101|04320000000600050000ff00:043200000003008502|04330000001200675ef7472a017e78c04f5f0bf3d80733f4:04330000000300e701|043400000006000500000000:043400000003008502|043500000006000600000014,043500000006000600000014
042f00000006000300110001:042f00000003008302|0430000000120069914bc2447ba070c1f9be8fc764cddb0d:04300000000300e901|043100000006000200000001:04310000000400020101|04320000000600050000ff00:043200000003008502|04330000001200675ef7472a017e78c04f5f0bf3d80733f4:04330000000300e701|043400000006000500000000:043400000003008502|043500000006000600000014:043500000006000600000014|043600000006000300000001,0436000000050003020014
0430000000120069914bc2447ba070c1f9be8fc764cddb0d:04300000000300e901|043100000006000200000001:04310000000400020101|04320000000600050000ff00:043200000003008502|04330000001200675ef7472a017e78c04f5f0bf3d80733f4:04330000000300e701|043400000006000500000000:043400000003008502|043500000006000600000014:043500000006000600000014|043600000006000300000001:0436000000050003020014|043700000006000200000001,04370000000400020100
043100000006000200000001:04310000000400020101|04320000000600050000ff00:043200000003008502|04330000001200675ef7472a017e78c04f5f0bf3d80733f4:04330000000300e701|043400000006000500000000:043400000003008502|043500000006000600000014:043500000006000600000014|043600000006000300000001:0436000000050003020014|043700000006000200000001:04370000000400020100|043800000006000200270001,043800000003008202
04320000000600050000ff00:043200000003008502|04330000001200675ef7472a017e78c04f5f0bf3d80733f4:04330000000300e701|043400000006000500000000:043400000003008502|043500000006000600000014:043500000006000600000014|043600000006000300000001:0436000000050003020014|043700000006000200000001:04370000000400020100|043800000006000200270001:043800000003008202|043900000006000300000001,0439000000050003020014
04330000001200675ef7472a017e78c04f5f0bf3d80733f4:04330000000300e701|043400000006000500000000:043400000003008502|043500000006000600000014:043500000006000600000014|043600000006000300000001:0436000000050003020014|043700000006000200000001:04370000000400020100|043800000006000200270001:043800000003008202|043900000006000300000001:0439000000050003020014|043a0000001a00626bc1ffcb72f029443eb14d5425abc5a8bbc24bb34cf38a45,043a0000000300e201
043400000006000500000000:043400000003008502|043500000006000600000014:043500000006000600000014|043600000006000300000001:0436000000050003020014|043700000006000200000001:04370000000400020100|043800000006000200270001:043800000003008202|043900000006000300000001:0439000000050003020014|043a0000001a00626bc1ffcb72f029443eb14d5425abc5a8bbc24bb34cf38a45:043a0000000300e201|043b000000060002000f0001,043b00000003008202
043500000006000600000014:043500000006000600000014|043600000006000300000001:0436000000050003020014|043700000006000200000001:04370000000400020100|043800000006000200270001:043800000003008202|043900000006000300000001:0439000000050003020014|043a0000001a00626bc1ffcb72f029443eb14d5425abc5a8bbc24bb34cf38a45:043a0000000300e201|043b000000060002000f0001:043b00000003008202|043c00000006000200000001,043c0000000400020100
043600000006000300000001:0436000000050003020014|043700000006000200000001:04370000000400020100|043800000006000200270001:043800000003008202|043900000006000300000001:0439000000050003020014|043a0000001a00626bc1ffcb72f029443eb14d5425abc5a8bbc24bb34cf38a45:043a0000000300e201|043b000000060002000f0001:043b00000003008202|043c00000006000200000001:043c0000000400020100|043d00000006000500000000,043d00000003008502
043700000006000200000001:04370000000400020100|043800000006000200270001:043800000003008202|043900000006000300000001:0439000000050003020014|043a0000001a00626bc1ffcb72f029443eb14d5425abc5a8bbc24bb34cf38a45:043a0000000300e201|043b000000060002000f0001:043b00000003008202|043c00000006000200000001:043c0000000400020100|043d00000006000500000000:043d00000003008502|043e00000006000600000022,043e00000006000600000022
043800000006000200270001:043800000003008202|043900000006000300000001:0439000000050003020014|043a0000001a00626bc1ffcb72f029443eb14d5425abc5a8bbc24bb34cf38a45:043a0000000300e201|043b000000060002000f0001:043b00000003008202|043c00000006000200000001:043c0000000400020100|043d00000006000500000000:043d00000003008502|043e00000006000600000022:043e00000006000600000022|043f00000006000300000001,043f000000050003020022
043900000006000300000001:0439000000050003020014|043a0000001a00626bc1ffcb72f029443eb14d5425abc5a8bbc24bb34cf38a45:043a0000000300e201|043b000000060002000f0001:043b00000003008202|043c00000006000200000001:043c0000000400020100|043d00000006000500000000:043d00000003008502|043e00000006000600000022:043e00000006000600000022|043f00000006000300000001:043f000000050003020022|04400000002200437f9d0e609f97b8056f12f6edb7ac2294a285ff3587c24cda846629f82dccd5a0,04400000000300c301
043a0000001a00626bc1ffcb72f029443eb14d5425abc5a8bbc24bb34cf38a45:043a0000000300e201|043b000000060002000f0001:043b00000003008202|043c00000006000200000001:043c0000000400020100|043d00000006000500000000:043d00000003008502|043e00000006000600000022:043e00000006000600000022|043f00000006000300000001:043f000000050003020022|04400000002200437f9d0e609f97b8056f12f6edb7ac2294a285ff3587c24cda846629f82dccd5a0:04400000000300c301|04410000000600050000ff00,044100000003008502
043b000000060002000f0001:043b00000003008202|043c00000006000200000001:043c0000000400020100|043d00000006000500000000:043d00000003008502|043e00000006000600000022:043e00000006000600000022|043f00000006000300000001:043f000000050003020022|04400000002200437f9d0e609f97b8056f12f6edb7ac2294a285ff3587c24cda846629f82dccd5a0:04400000000300c301|04410000000600050000ff00:044100000003008502|04420000000600060000000a,04420000000600060000000a
043c00000006000200000001:043c0000000400020100|043d00000006000500000000:043d00000003008502|043e00000006000600000022:043e00000006000600000022|043f00000006000300000001:043f000000050003020022|04400000002200437f9d0e609f97b8056f12f6edb7ac2294a285ff3587c24cda846629f82dccd5a0:04400000000300c301|04410000000600050000ff00:044100000003008502|04420000000600060000000a:04420000000600060000000a|044300000006000200000001,04430000000400020100
043d00000006000500000000:043d00000003008502|043e00000006000600000022:043e00000006000600000022|043f00000006000300000001:043f000000050003020022|04400000002200437f9d0e609f97b8056f12f6edb7ac2294a285ff3587c24cda846629f82dccd5a0:04400000000300c301|04410000000600050000ff00:044100000003008502|04420000000600060000000a:04420000000600060000000a|044300000006000200000001:04430000000400020100|0444000000060006000d0020,044400000003008602
043e00000006000600000022:043e00000006000600000022|043f00000006000300000001:043f000000050003020022|04400000002200437f9d0e609f97b8056f12f6edb7ac2294a285ff3587c24cda846629f82dccd5a0:04400000000300c301|04410000000600050000ff00:044100000003008502|04420000000600060000000a:04420000000600060000000a|044300000006000200000001:04430000000400020100|0444000000060006000d0020:044400000003008602|044500000006000200000001,04450000000400020100
043f00000006000300000001:043f000000050003020022|04400000002200437f9d0e609f97b8056f12f6edb7ac2294a285ff3587c24cda846629f82dccd5a0:04400000000300c301|04410000000600050000ff00:044100000003008502|04420000000600060000000a:04420000000600060000000a|044300000006000200000001:04430000000400020100|0444000000060006000d0020:044400000003008602|044500000006000200000001:04450000000400020100|044600000006000500000000,044600000003008502
04400000002200437f9d0e609f97b8056f12f6edb7ac2294a285ff3587c24cda846629f82dccd5a0:04400000000300c301|04410000000600050000ff00:044100000003008502|04420000000600060000000a:04420000000600060000000a|044300000006000200000001:04430000000400020100|0444000000060006000d0020:044400000003008602|044500000006000200000001:04450000000400020100|044600000006000500000000:044600000003008502|044700000006000300000001,044700000005000302000a
04410000000600050000ff00:044100000003008502|04420000000600060000000a:04420000000600060000000a|044300000006000200000001:04430000000400020100|0444000000060006000d0020:044400000003008602|044500000006000200000001:04450000000400020100|044600000006000500000000:044600000003008502|044700000006000300000001:044700000005000302000a|044800000006000600000015,044800000006000600000015
04420000000600060000000a:04420000000600060000000a|044300000006000200000001:04430000000400020100|0444000000060006000d0020:044400000003008602|044500000006000200000001:04450000000400020100|044600000006000500000000:044600000003008502|044700000006000300000001:044700000005000302000a|044800000006000600000015:044800000006000600000015|044900000006000300080001,044900000003008302
044300000006000200000001:04430000000400020100|0444000000060006000d0020:044400000003008602|044500000006000200000001:04450000000400020100|044600000006000500000000:044600000003008502|044700000006000300000001:044700000005000302000a|044800000006000600000015:044800000006000600000015|044900000006000300080001:044900000003008302|044a00000012007c28bf680a9f5273426b9dfb1e13233394,044a0000000300fc01
0444000000060006000d0020:044400000003008602|044500000006000200000001:04450000000400020100|044600000006000500000000:044600000003008502|044700000006000300000001:044700000005000302000a|044800000006000600000015:044800000006000600000015|044900000006000300080001:044900000003008302|044a00000012007c28bf680a9f5273426b9dfb1e13233394:044a0000000300fc01|044b00000006000500000000,044b00000003008502
044500000006000200000001:04450000000400020100|044600000006000500000000:044600000003008502|044700000006000300000001:044700000005000302000a|044800000006000600000015:044800000006000600000015|044900000006000300080001:044900000003008302|044a00000012007c28bf680a9f5273426b9dfb1e13233394:044a0000000300fc01|044b00000006000500000000:044b00000003008502|044c0000001200c7b4017b2c8cefcdeed1d23ed86b5ba7e2,044c0000000300c701
044600000006000500000000:044600000003008502|044700000006000300000001:044700000005000302000a|044800000006000600000015:044800000006000600000015|044900000006000300080001:044900000003008302|044a00000012007c28bf680a9f5273426b9dfb1e13233394:044a0000000300fc01|044b00000006000500000000:044b00000003008502|044c0000001200c7b4017b2c8cefcdeed1d23ed86b5ba7e2:044c0000000300c701|044d00000006000300000001,044d000000050003020015
044700000006000300000001:044700000005000302000a|044800000006000600000015:044800000006000600000015|044900000006000300080001:044900000003008302|044a00000012007c28bf680a9f5273426b9dfb1e13233394:044a0000000300fc01|044b00000006000500000000:044b00000003008502|044c0000001200c7b4017b2c8cefcdeed1d23ed86b5ba7e2:044c0000000300c701|044d00000006000300000001:044d000000050003020015|044e00000006000300050001,044e00000003008302
044800000006000600000015:044800000006000600000015|044900000006000300080001:044900000003008302|044a00000012007c28bf680a9f5273426b9dfb1e13233394:044a0000000300fc01|044b00000006000500000000:044b00000003008502|044c0000001200c7b4017b2c8cefcdeed1d23ed86b5ba7e2:044c0000000300c701|044d00000006000300000001:044d000000050003020015|044e00000006000300050001:044e00000003008302|044f0000000600060000002b,044f0000000600060000002b
044900000006000300080001:044900000003008302|044a00000012007c28bf680a9f5273426b9dfb1e13233394:044a0000000300fc01|044b00000006000500000000:044b00000003008502|044c0000001200c7b4017b2c8cefcdeed1d23ed86b5ba7e2:044c0000000300c701|044d00000006000300000001:044d000000050003020015|044e00000006000300050001:044e00000003008302|044f0000000600060000002b:044f0000000600060000002b|045000000006000200000001,04500000000400020101
044a00000012007c28bf680a9f5273426b9dfb1e13233394:044a0000000300fc01|044b00000006000500000000:044b00000003008502|044c0000001200c7b4017b2c8cefcdeed1d23ed86b5ba7e2:044c0000000300c701|044d00000006000300000001:044d000000050003020015|044e00000006000300050001:044e00000003008302|044f0000000600060000002b:044f0000000600060000002b|045000000006000200000001:04500000000400020101|045100000006000300000001,045100000005000302002b
044b00000006000500000000:044b00000003008502|044c0000001200c7b4017b2c8cefcdeed1d23ed86b5ba7e2:044c0000000300c701|044d00000006000300000001:044d000000050003020015|044e00000006000300050001:044e00000003008302|044f0000000600060000002b:044f0000000600060000002b|045000000006000200000001:04500000000400020101|045100000006000300000001:045100000005000302002b|04520000000600050000ff00,045200000003008502
044c0000001200c7b4017b2c8cefcdeed1d23ed86b5ba7e2:044c0000000300c701|044d00000006000300000001:044d000000050003020015|044e00000006000300050001:044e00000003008302|044f0000000600060000002b:044f0000000600060000002b|045000000006000200000001:04500000000400020101|045100000006000300000001:045100000005000302002b|04520000000600050000ff00:045200000003008502|04530000000a009396baa8441b1194fa,045300000003009301
044d00000006000300000001:044d000000050003020015|044e00000006000300050001:044e00000003008302|044f0000000600060000002b:044f0000000600060000002b|045000000006000200000001:04500000000400020101|045100000006000300000001:045100000005000302002b|04520000000600050000ff00:045200000003008502|04530000000a009396baa8441b1194fa:045300000003009301|045400000006000600000018,045400000006000600000018
044e00000006000300050001:044e00000003008302|044f0000000600060000002b:044f0000000600060000002b|045000000006000200000001:04500000000400020101|045100000006000300000001:045100000005000302002b|04520000000600050000ff00:045200000003008502|04530000000a009396baa8441b1194fa:045300000003009301|045400000006000600000018:045400000006000600000018|045500000006000200310001,045500000003008202
044f0000000600060000002b:044f0000000600060000002b|045000000006000200000001:04500000000400020101|045100000006000300000001:045100000005000302002b|04520000000600050000ff00:045200000003008502|04530000000a009396baa8441b1194fa:045300000003009301|045400000006000600000018:045400000006000600000018|045500000006000200310001:045500000003008202|045600000006000200000001,04560000000400020100
045000000006000200000001:04500000000400020101|045100000006000300000001:045100000005000302002b|04520000000600050000ff00:045200000003008502|04530000000a009396baa8441b1194fa:045300000003009301|045400000006000600000018:045400000006000600000018|045500000006000200310001:045500000003008202|045600000006000200000001:04560000000400020100|045700000006000200000001,04570000000400020100
045100000006000300000001:045100000005000302002b|04520000000600050000ff00:045200000003008502|04530000000a009396baa8441b1194fa:045300000003009301|045400000006000600000018:045400000006000600000018|045500000006000200310001:045500000003008202|045600000006000200000001:04560000000400020100|045700000006000200000001:04570000000400020100|045800000006000300000001,0458000000050003020018
04520000000600050000ff00:045200000003008502|04530000000a009396baa8441b1194fa:045300000003009301|045400000006000600000018:045400000006000600000018|045500000006000200310001:045500000003008202|045600000006000200000001:04560000000400020100|045700000006000200000001:04570000000400020100|045800000006000300000001:0458000000050003020018|0459000000060002000f0001,045900000003008202
04530000000a009396baa8441b1194fa:045300000003009301|045400000006000600000018:045400000006000600000018|045500000006000200310001:045500000003008202|045600000006000200000001:04560000000400020100|045700000006000200000001:04570000000400020100|045800000006000300000001:0458000000050003020018|0459000000060002000f0001:045900000003008202|045a00000006000500000000,045a00000003008502
045400000006000600000018:045400000006000600000018|045500000006000200310001:045500000003008202|045600000006000200000001:04560000000400020100|045700000006000200000001:04570000000400020100|045800000006000300000001:0458000000050003020018|0459000000060002000f0001:045900000003008202|045a00000006000500000000:045a00000003008502|045b0000000600060000000f,045b0000000600060000000f
045500000006000200310001:045500000003008202|045600000006000200000001:04560000000400020100|045700000006000200000001:04570000000400020100|045800000006000300000001:0458000000050003020018|0459000000060002000f0001:045900000003008202|045a00000006000500000000:045a00000003008502|045b0000000600060000000f:045b0000000600060000000f|045c0000000a0062336299b6449d077c,045c0000000300e201
045600000006000200000001:04560000000400020100|045700000006000200000001:04570000000400020100|045800000006000300000001:0458000000050003020018|0459000000060002000f0001:045900000003008202|045a00000006000500000000:045a00000003008502|045b0000000600060000000f:045b0000000600060000000f|045c0000000a0062336299b6449d077c:045c0000000300e201|045d00000006000600000007,045d00000006000600000007
045700000006000200000001:04570000000400020100|045800000006000300000001:0458000000050003020018|0459000000060002000f0001:045900000003008202|045a00000006000500000000:045a00000003008502|045b0000000600060000000f:045b0000000600060000000f|045c0000000a0062336299b6449d077c:045c0000000300e201|045d00000006000600000007:045d00000006000600000007|045e00000006000200000001,045e0000000400020100
045800000006000300000001:0458000000050003020018|0459000000060002000f0001:045900000003008202|045a00000006000500000000:045a00000003008502|045b0000000600060000000f:045b0000000600060000000f|045c0000000a0062336299b6449d077c:045c0000000300e201|045d00000006000600000007:045d00000006000600000007|045e00000006000200000001:045e0000000400020100|045f00000006000300220001,045f00000003008302
0459000000060002000f0001:045900000003008202|045a00000006000500000000:045a00000003008502|045b0000000600060000000f:045b0000000600060000000f|045c0000000a0062336299b6449d077c:045c0000000300e201|045d00000006000600000007:045d00000006000600000007|045e00000006000200000001:045e0000000400020100|045f00000006000300220001:045f00000003008302|04600000000600050000ff00,046000000003008502
045a00000006000500000000:045a00000003008502|045b0000000600060000000f:045b0000000600060000000f|045c0000000a0062336299b6449d077c:045c0000000300e201|045d00000006000600000007:045d00000006000600000007|045e00000006000200000001:045e0000000400020100|045f00000006000300220001:045f00000003008302|04600000000600050000ff00:046000000003008502|04610000001a007dc9906c89d2236e0427b37e071175b683017fdc477e7e423c,04610000000300fd01
045b0000000600060000000f:045b0000000600060000000f|045c0000000a0062336299b6449d077c:045c0000000300e201|045d00000006000600000007:045d00000006000600000007|045e00000006000200000001:045e0000000400020100|045f00000006000300220001:045f00000003008302|04600000000600050000ff00:046000000003008502|04610000001a007dc9906c89d2236e0427b37e071175b683017fdc477e7e423c:04610000000300fd01|046200000006000300000001,0462000000050003020007
045c0000000a0062336299b6449d077c:045c0000000300e201|045d00000006000600000007:045d00000006000600000007|045e00000006000200000001:045e0000000400020100|045f00000006000300220001:045f00000003008302|04600000000600050000ff00:046000000003008502|04610000001a007dc9906c89d2236e0427b37e071175b683017fdc477e7e423c:04610000000300fd01|046200000006000300000001:0462000000050003020007|046300000006000600000000,046300000006000600000000
045d00000006000600000007:045d00000006000600000007|045e00000006000200000001:045e0000000400020100|045f00000006000300220001:045f00000003008302|04600000000600050000ff00:046000000003008502|04610000001a007dc9906c89d2236e0427b37e071175b683017fdc477e7e423c:04610000000300fd01|046200000006000300000001:0462000000050003020007|046300000006000600000000:046300000006000600000000|046400000006000500000000,046400000003008502
045e00000006000200000001:045e0000000400020100|045f00000006000300220001:045f00000003008302|04600000000600050000ff00:046000000003008502|04610000001a007dc9906c89d2236e0427b37e071175b683017fdc477e7e423c:04610000000300fd01|046200000006000300000001:0462000000050003020007|046300000006000600000000:046300000006000600000000|046400000006000500000000:046400000003008502|046500000006000200000001,04650000000400020100
045f00000006000300220001:045f00000003008302|04600000000600050000ff00:046000000003008502|04610000001a007dc9906c89d2236e0427b37e071175b683017fdc477e7e423c:04610000000300fd01|046200000006000300000001:0462000000050003020007|046300000006000600000000:046300000006000600000000|046400000006000500000000:046400000003008502|046500000006000200000001:04650000000400020100|046600000006000300000001,0466000000050003020000
04600000000600050000ff00:046000000003008502|04610000001a007dc9906c89d2236e0427b37e071175b683017fdc477e7e423c:04610000000300fd01|046200000006000300000001:0462000000050003020007|046300000006000600000000:046300000006000600000000|046400000006000500000000:046400000003008502|046500000006000200000001:04650000000400020100|046600000006000300000001:0466000000050003020000|046700000006000300270001,046700000003008302
04610000001a007dc9906c89d2236e0427b37e071175b683017fdc477e7e423c:04610000000300fd01|046200000006000300000001:0462000000050003020007|046300000006000600000000:046300000006000600000000|046400000006000500000000:046400000003008502|046500000006000200000001:04650000000400020100|046600000006000300000001:0466000000050003020000|046700000006000300270001:046700000003008302|04680000000a006c622383b1366399bd,04680000000300ec01
046200000006000300000001:0462000000050003020007|046300000006000600000000:046300000006000600000000|046400000006000500000000:046400000003008502|046500000006000200000001:04650000000400020100|046600000006000300000001:0466000000050003020000|046700000006000300270001:046700000003008302|04680000000a006c622383b1366399bd:04680000000300ec01|046900000006000200000001,04690000000400020100
046300000006000600000000:046300000006000600000000|046400000006000500000000:046400000003008502|046500000006000200000001:04650000000400020100|046600000006000300000001:0466000000050003020000|046700000006000300270001:046700000003008302|04680000000a006c622383b1366399bd:04680000000300ec01|046900000006000200000001:04690000000400020100|046a0000000600060000001e,046a0000000600060000001e
046400000006000500000000:046400000003008502|046500000006000200000001:04650000000400020100|046600000006000300000001:0466000000050003020000|046700000006000300270001:046700000003008302|04680000000a006c622383b1366399bd:04680000000300ec01|046900000006000200000001:04690000000400020100|046a0000000600060000001e:046a0000000600060000001e|046b00000006000600170011,046b00000003008602
046500000006000200000001:04650000000400020100|046600000006000300000001:0466000000050003020000|046700000006000300270001:046700000003008302|04680000000a006c622383b1366399bd:04680000000300ec01|046900000006000200000001:04690000000400020100|046a0000000600060000001e:046a0000000600060000001e|046b00000006000600170011:046b00000003008602|046c00000006000500000000,046c00000003008502
046600000006000300000001:0466000000050003020000|046700000006000300270001:046700000003008302|04680000000a006c622383b1366399bd:04680000000300ec01|046900000006000200000001:04690000000400020100|046a0000000600060000001e:046a0000000600060000001e|046b00000006000600170011:046b00000003008602|046c00000006000500000000:046c00000003008502|046d00000006000300000001,046d00000005000302001e
046700000006000300270001:046700000003008302|04680000000a006c622383b1366399bd:04680000000300ec01|046900000006000200000001:04690000000400020100|046a0000000600060000001e:046a0000000600060000001e|046b00000006000600170011:046b00000003008602|046c00000006000500000000:046c00000003008502|046d00000006000300000001:046d00000005000302001e|046e0000002200ec6d5fed1a907a9cf5a762caa78fe60a5b2be74a71f871d1bf20c1de4680e078cc,046e0000000300ec01
04680000000a006c622383b1366399bd:04680000000300ec01|046900000006000200000001:04690000000400020100|046a0000000600060000001e:046a0000000600060000001e|046b00000006000600170011:046b00000003008602|046c00000006000500000000:046c00000003008502|046d00000006000300000001:046d00000005000302001e|046e0000002200ec6d5fed1a907a9cf5a762caa78fe60a5b2be74a71f871d1bf20c1de4680e078cc:046e0000000300ec01|046f0000000600060000001b,046f0000000600060000001b
046900000006000200000001:04690000000400020100|046a0000000600060000001e:046a0000000600060000001e|046b00000006000600170011:046b00000003008602|046c00000006000500000000:046c00000003008502|046d00000006000300000001:046d00000005000302001e|046e0000002200ec6d5fed1a907a9cf5a762caa78fe60a5b2be74a71f871d1bf20c1de4680e078cc:046e0000000300ec01|046f0000000600060000001b:046f0000000600060000001b|0470000000060006000d0014,047000000003008602
046a0000000600060000001e:046a0000000600060000001e|046b00000006000600170011:046b00000003008602|046c00000006000500000000:046c00000003008502|046d00000006000300000001:046d00000005000302001e|046e0000002200ec6d5fed1a907a9cf5a762caa78fe60a5b2be74a71f871d1bf20c1de4680e078cc:046e0000000300ec01|046f0000000600060000001b:046f0000000600060000001b|0470000000060006000d0014:047000000003008602|047100000006000300000001,047100000005000302001b
046b00000006000600170011:046b00000003008602|046c00000006000500000000:046c00000003008502|046d00000006000300000001:046d00000005000302001e|046e0000002200ec6d5fed1a907a9cf5a762caa78fe60a5b2be74a71f871d1bf20c1de4680e078cc:046e0000000300ec01|046f0000000600060000001b:046f0000000600060000001b|0470000000060006000d0014:047000000003008602|047100000006000300000001:047100000005000302001b|047200000006000500000000,047200000003008502
046c00000006000500000000:046c00000003008502|046d00000006000300000001:046d00000005000302001e|046e0000002200ec6d5fed1a907a9cf5a762caa78fe60a5b2be74a71f871d1bf20c1de4680e078cc:046e0000000300ec01|046f0000000600060000001b:046f0000000600060000001b|0470000000060006000d0014:047000000003008602|047100000006000300000001:047100000005000302001b|047200000006000500000000:047200000003008502|04730000000a00981f3da0fe224d96f5,047300000003009801
046d00000006000300000001:046d00000005000302001e|046e0000002200ec6d5fed1a907a9cf5a762caa78fe60a5b2be74a71f871d1bf20c1de4680e078cc:046e0000000300ec01|046f0000000600060000001b:046f0000000600060000001b|0470000000060006000d0014:047000000003008602|047100000006000300000001:047100000005000302001b|047200000006000500000000:047200000003008502|04730000000a00981f3da0fe224d96f5:047300000003009801|047400000006000200000001,04740000000400020101
046e0000002200ec6d5fed1a907a9cf5a762caa78fe60a5b2be74a71f871d1bf20c1de4680e078cc:046e0000000300ec01|046f0000000600060000001b:046f0000000600060000001b|0470000000060006000d0014:047000000003008602|047100000006000300000001:047100000005000302001b|047200000006000500000000:047200000003008502|04730000000a00981f3da0fe224d96f5:047300000003009801|047400000006000200000001:04740000000400020101|04750000000600060000002e,04750000000600060000002e
046f0000000600060000001b:046f0000000600060000001b|0470000000060006000d0014:047000000003008602|047100000006000300000001:047100000005000302001b|047200000006000500000000:047200000003008502|04730000000a00981f3da0fe224d96f5:047300000003009801|047400000006000200000001:04740000000400020101|04750000000600060000002e:04750000000600060000002e|047600000006000300100001,047600000003008302
0470000000060006000d0014:047000000003008602|047100000006000300000001:047100000005000302001b|047200000006000500000000:047200000003008502|04730000000a00981f3da0fe224d96f5:047300000003009801|047400000006000200000001:04740000000400020101|04750000000600060000002e:04750000000600060000002e|047600000006000300100001:047600000003008302|04770000001a00dff1cab4b14acfb7df5b9ce7521cf509094af59c0585586061,04770000000300df01
047100000006000300000001:047100000005000302001b|047200000006000500000000:047200000003008502|04730000000a00981f3da0fe224d96f5:047300000003009801|047400000006000200000001:04740000000400020101|04750000000600060000002e:04750000000600060000002e|047600000006000300100001:047600000003008302|04770000001a00dff1cab4b14acfb7df5b9ce7521cf509094af59c0585586061:04770000000300df01|047800000006000200000001,04780000000400020101
047200000006000500000000:047200000003008502|04730000000a00981f3da0fe224d96f5:047300000003009801|047400000006000200000001:04740000000400020101|04750000000600060000002e:04750000000600060000002e|047600000006000300100001:047600000003008302|04770000001a00dff1cab4b14acfb7df5b9ce7521cf509094af59c0585586061:04770000000300df01|047800000006000200000001:04780000000400020101|047900000006000300000001,047900000005000302002e
04730000000a00981f3da0fe224d96f5:047300000003009801|047400000006000200000001:04740000000400020101|04750000000600060000002e:04750000000600060000002e|047600000006000300100001:047600000003008302|04770000001a00dff1cab4b14acfb7df5b9ce7521cf509094af59c0585586061:04770000000300df01|047800000006000200000001:04780000000400020101|047900000006000300000001:047900000005000302002e|047a00000006000500000000,047a00000003008502
047400000006000200000001:04740000000400020101|04750000000600060000002e:04750000000600060000002e|047600000006000300100001:047600000003008302|04770000001a00dff1cab4b14acfb7df5b9ce7521cf509094af59c0585586061:04770000000300df01|047800000006000200000001:04780000000400020101|047900000006000300000001:047900000005000302002e|047a00000006000500000000:047a00000003008502|047b00000006000200000001,047b0000000400020101
04750000000600060000002e:04750000000600060000002e|047600000006000300100001:047600000003008302|04770000001a00dff1cab4b14acfb7df5b9ce7521cf509094af59c0585586061:04770000000300df01|047800000006000200000001:04780000000400020101|047900000006000300000001:047900000005000302002e|047a00000006000500000000:047a00000003008502|047b00000006000200000001:047b0000000400020101|047c00000006000300000001,047c00000005000302002e
047600000006000300100001:047600000003008302|04770000001a00dff1cab4b14acfb7df5b9ce7521cf509094af59c0585586061:04770000000300df01|047800000006000200000001:04780000000400020101|047900000006000300000001:047900000005000302002e|047a00000006000500000000:047a00000003008502|047b00000006000200000001:047b0000000400020101|047c00000006000300000001:047c00000005000302002e|047d0000002200a0c4c3f6cded20e6d91fb56484098c983a0bef33b5eb950dddfc37470401f244fb,047d0000000300a001
04770000001a00dff1cab4b14acfb7df5b9ce7521cf509094af59c0585586061:04770000000300df01|047800000006000200000001:04780000000400020101|047900000006000300000001:047900000005000302002e|047a00000006000500000000:047a00000003008502|047b00000006000200000001:047b0000000400020101|047c00000006000300000001:047c00000005000302002e|047d0000002200a0c4c3f6cded20e6d91fb56484098c983a0bef33b5eb950dddfc37470401f244fb:047d0000000300a001|047e00000006000500180000,047e00000003008502
047800000006000200000001:04780000000400020101|047900000006000300000001:047900000005000302002e|047a00000006000500000000:047a00000003008502|047b00000006000200000001:047b0000000400020101|047c00000006000300000001:047c00000005000302002e|047d0000002200a0c4c3f6cded20e6d91fb56484098c983a0bef33b5eb950dddfc37470401f244fb:047d0000000300a001|047e00000006000500180000:047e00000003008502|047f00000006000500000000,047f00000003008502
047900000006000300000001:047900000005000302002e|047a00000006000500000000:047a00000003008502|047b00000006000200000001:047b0000000400020101|047c00000006000300000001:047c00000005000302002e|047d0000002200a0c4c3f6cded20e6d91fb56484098c983a0bef33b5eb950dddfc37470401f244fb:047d0000000300a001|047e00000006000500180000:047e00000003008502|047f00000006000500000000:047f00000003008502|04800000000600060000001c,04800000000600060000001c
047a00000006000500000000:047a00000003008502|047b00000006000200000001:047b0000000400020101|047c00000006000300000001:047c00000005000302002e|047d0000002200a0c4c3f6cded20e6d91fb56484098c983a0bef33b5eb950dddfc37470401f244fb:047d0000000300a001|047e00000006000500180000:047e00000003008502|047f00000006000500000000:047f00000003008502|04800000000600060000001c:04800000000600060000001c|0481000000060002002c0001,048100000003008202
