source_test,target_text
5.36177,0.99533
5.36277,0.99533
5.36377,0.99534
5.36477,0.99534
5.36577,0.99535
5.36677,0.99535
5.36777,0.99536
5.36877,0.99536
5.36977,0.99537
5.37077,0.99537
5.37177,0.99538
5.37277,0.99538
5.37377,0.99538
5.37477,0.99539
5.37577,0.99539
5.37677,0.9954
5.37777,0.9954
5.37877,0.99541
5.37977,0.99541
5.38077,0.99542
5.38177,0.99542
5.38277,0.99543
5.38377,0.99543
5.38477,0.99544
5.38577,0.99544
5.38677,0.99544
5.38777,0.99545
5.38877,0.99545
5.38977,0.99546
5.39077,0.99546
5.39177,0.99547
5.39277,0.99547
5.39377,0.99548
5.39477,0.99548
5.39577,0.99548
5.39677,0.99549
5.39777,0.99549
5.39877,0.9955
5.39977,0.9955
5.40077,0.99551
5.40177,0.99551
5.40277,0.99552
5.40377,0.99552
5.40477,0.99553
5.40577,0.99553
5.40677,0.99553
5.40777,0.99554
5.40877,0.99554
5.40977,0.99555
5.41077,0.99555
5.41177,0.99556
5.41277,0.99556
5.41377,0.99556
5.41477,0.99557
5.41577,0.99557
5.41677,0.99558
5.41777,0.99558
5.41877,0.99559
5.41977,0.99559
5.42077,0.9956
5.42177,0.9956
5.42277,0.9956
5.42377,0.99561
5.42477,0.99561
5.42577,0.99562
5.42677,0.99562
5.42777,0.99563
5.42877,0.99563
5.42977,0.99564
5.43077,0.99564
5.43177,0.99564
5.43277,0.99565
5.43377,0.99565
5.43477,0.99566
5.43577,0.99566
5.43677,0.99567
5.43777,0.99567
5.43877,0.99567
5.43977,0.99568
5.44077,0.99568
5.44177,0.99569
5.44277,0.99569
5.44377,0.9957
5.44477,0.9957
5.44577,0.9957
5.44677,0.99571
5.44777,0.99571
5.44877,0.99572
5.44977,0.99572
5.45077,0.99573
5.45177,0.99573
5.45277,0.99573
5.45377,0.99574
5.45477,0.99574
5.45577,0.99575
5.45677,0.99575
5.45777,0.99576
5.45877,0.99576
5.45977,0.99576
5.46077,0.99577
5.46177,0.99577
5.46277,0.99578
5.46377,0.99578
5.46477,0.99578
5.46577,0.99579
5.46677,0.99579
5.46777,0.9958
5.46877,0.9958
5.46977,0.99581
5.47077,0.99581
5.47177,0.99581
5.47277,0.99582
5.47377,0.99582
5.47477,0.99583
5.47577,0.99583
5.47677,0.99583
5.47777,0.99584
5.47877,0.99584
5.47977,0.99585
5.48077,0.99585
5.48177,0.99586
5.48277,0.99586
5.48377,0.99586
5.48477,0.99587
5.48577,0.99587
5.48677,0.99588
5.48777,0.99588
5.48877,0.99588
5.48977,0.99589
5.49077,0.99589
5.49177,0.9959
5.49277,0.9959
5.49377,0.9959
5.49477,0.99591
5.49577,0.99591
5.49677,0.99592
5.49777,0.99592
5.49877,0.99592
5.49977,0.99593
5.50078,0.99593
5.50178,0.99594
5.50278,0.99594
5.50378,0.99595
5.50478,0.99595
5.50578,0.99595
5.50678,0.99596
5.50778,0.99596
5.50878,0.99597
5.50978,0.99597
5.51078,0.99597
5.51178,0.99598
5.51278,0.99598
5.51378,0.99599
5.51478,0.99599
5.51578,0.99599
5.51678,0.996
5.51778,0.996
5.51878,0.99601
5.51978,0.99601
5.52078,0.99601
5.52178,0.99602
5.52278,0.99602
5.52378,0.99603
5.52478,0.99603
5.52578,0.99603
5.52678,0.99604
5.52778,0.99604
5.52878,0.99604
5.52978,0.99605
5.53078,0.99605
5.53178,0.99606
5.53278,0.99606
5.53378,0.99606
5.53478,0.99607
5.53578,0.99607
5.53678,0.99608
5.53778,0.99608
5.53878,0.99608
5.53978,0.99609
5.54078,0.99609
5.54178,0.9961
5.54278,0.9961
5.54378,0.9961
5.54478,0.99611
5.54578,0.99611
5.54678,0.99612
5.54778,0.99612
5.54878,0.99612
5.54978,0.99613
5.55078,0.99613
5.55178,0.99613
5.55278,0.99614
5.55378,0.99614
5.55478,0.99615
5.55578,0.99615
5.55678,0.99615
5.55778,0.99616
5.55878,0.99616
5.55978,0.99617
5.56078,0.99617
5.56178,0.99617
5.56278,0.99618
5.56378,0.99618
5.56478,0.99618
5.56578,0.99619
5.56678,0.99619
5.56778,0.9962
5.56878,0.9962
5.56978,0.9962
5.57078,0.99621
5.57178,0.99621
5.57278,0.99621
5.57378,0.99622
5.57478,0.99622
5.57578,0.99623
5.57678,0.99623
5.57778,0.99623
5.57878,0.99624
5.57978,0.99624
5.58078,0.99624
5.58178,0.99625
5.58278,0.99625
5.58378,0.99626
5.58478,0.99626
5.58578,0.99626
5.58678,0.99627
5.58778,0.99627
5.58878,0.99627
5.58978,0.99628
5.59078,0.99628
5.59178,0.99629
5.59278,0.99629
5.59378,0.99629
5.59478,0.9963
5.59578,0.9963
5.59678,0.9963
5.59778,0.99631
5.59878,0.99631
5.59978,0.99631
5.60078,0.99632
5.60178,0.99632
5.60278,0.99633
5.60378,0.99633
5.60478,0.99633
5.60578,0.99634
5.60678,0.99634
5.60778,0.99634
5.60878,0.99635
5.60978,0.99635
5.61078,0.99636
5.61178,0.99636
5.61278,0.99636
5.61378,0.99637
5.61478,0.99637
5.61578,0.99637
5.61678,0.99638
5.61778,0.99638
5.61878,0.99638
5.61978,0.99639
5.62078,0.99639
5.62178,0.99639
5.62278,0.9964
5.62378,0.9964
5.62478,0.99641
5.62578,0.99641
5.62678,0.99641
5.62778,0.99642
5.62878,0.99642
5.62978,0.99642
5.63078,0.99643
5.63178,0.99643
5.63278,0.99643
5.63378,0.99644
5.63478,0.99644
5.63578,0.99644
5.63678,0.99645
5.63778,0.99645
5.63878,0.99646
5.63978,0.99646
5.64078,0.99646
5.64178,0.99647
5.64278,0.99647
5.64378,0.99647
5.64478,0.99648
5.64578,0.99648
5.64678,0.99648
5.64778,0.99649
5.64878,0.99649
5.64978,0.99649
5.65078,0.9965
5.65178,0.9965
5.65278,0.9965
5.65378,0.99651
5.65478,0.99651
5.65578,0.99651
5.65678,0.99652
5.65778,0.99652
5.65878,0.99653
5.65978,0.99653
5.66078,0.99653
5.66178,0.99654
5.66278,0.99654
5.66378,0.99654
5.66478,0.99655
5.66578,0.99655
5.66678,0.99655
5.66778,0.99656
5.66878,0.99656
5.66978,0.99656
5.67078,0.99657
5.67178,0.99657
5.67278,0.99657
5.67378,0.99658
5.67478,0.99658
5.67578,0.99658
5.67678,0.99659
5.67778,0.99659
5.67878,0.99659
5.67978,0.9966
5.68078,0.9966
5.68178,0.9966
5.68278,0.99661
5.68378,0.99661
5.68478,0.99661
5.68578,0.99662
5.68678,0.99662
5.68778,0.99662
5.68878,0.99663
5.68978,0.99663
5.69078,0.99663
5.69178,0.99664
5.69278,0.99664
5.69378,0.99664
5.69478,0.99665
5.69578,0.99665
5.69678,0.99665
5.69778,0.99666
5.69878,0.99666
5.69978,0.99666
5.70079,0.99667
5.70179,0.99667
5.70279,0.99667
5.70379,0.99668
5.70479,0.99668
5.70579,0.99668
5.70679,0.99669
5.70779,0.99669
5.70879,0.99669
5.70979,0.9967
5.71079,0.9967
5.71179,0.9967
5.71279,0.99671
5.71379,0.99671
5.71479,0.99671
5.71579,0.99672
5.71679,0.99672
5.71779,0.99672
5.71879,0.99673
5.71979,0.99673
5.72079,0.99673
5.72179,0.99674
5.72279,0.99674
5.72379,0.99674
5.72479,0.99675
5.72579,0.99675
5.72679,0.99675
5.72779,0.99676
5.72879,0.99676
5.72979,0.99676
5.73079,0.99677
5.73179,0.99677
5.73279,0.99677
5.73379,0.99678
5.73479,0.99678
5.73579,0.99678
5.73679,0.99679
5.73779,0.99679
5.73879,0.99679
5.73979,0.99679
5.74079,0.9968
5.74179,0.9968
5.74279,0.9968
5.74379,0.99681
5.74479,0.99681
5.74579,0.99681
5.74679,0.99682
5.74779,0.99682
5.74879,0.99682
5.74979,0.99683
5.75079,0.99683
5.75179,0.99683
5.75279,0.99684
5.75379,0.99684
5.75479,0.99684
5.75579,0.99685
5.75679,0.99685
5.75779,0.99685
5.75879,0.99685
5.75979,0.99686
5.76079,0.99686
5.76179,0.99686
5.76279,0.99687
5.76379,0.99687
5.76479,0.99687
5.76579,0.99688
5.76679,0.99688
5.76779,0.99688
5.76879,0.99689
5.76979,0.99689
5.77079,0.99689
5.77179,0.9969
5.77279,0.9969
5.77379,0.9969
5.77479,0.9969
5.77579,0.99691
5.77679,0.99691
5.77779,0.99691
5.77879,0.99692
5.77979,0.99692
5.78079,0.99692
5.78179,0.99693
5.78279,0.99693
5.78379,0.99693
5.78479,0.99694
5.78579,0.99694
5.78679,0.99694
5.78779,0.99694
5.78879,0.99695
5.78979,0.99695
5.79079,0.99695
5.79179,0.99696
5.79279,0.99696
5.79379,0.99696
5.79479,0.99697
5.79579,0.99697
5.79679,0.99697
5.79779,0.99697
5.79879,0.99698
5.79979,0.99698
5.80079,0.99698
5.80179,0.99699
5.80279,0.99699
5.80379,0.99699
5.80479,0.997
5.80579,0.997
5.80679,0.997
5.80779,0.997
5.80879,0.99701
5.80979,0.99701
5.81079,0.99701
5.81179,0.99702
5.81279,0.99702
5.81379,0.99702
5.81479,0.99703
5.81579,0.99703
5.81679,0.99703
5.81779,0.99703
5.81879,0.99704
5.81979,0.99704
5.82079,0.99704
5.82179,0.99705
5.82279,0.99705
5.82379,0.99705
5.82479,0.99706
5.82579,0.99706
5.82679,0.99706
5.82779,0.99706
5.82879,0.99707
5.82979,0.99707
5.83079,0.99707
5.83179,0.99708
5.83279,0.99708
5.83379,0.99708
5.83479,0.99708
5.83579,0.99709
5.83679,0.99709
5.83779,0.99709
5.83879,0.9971
5.83979,0.9971
5.84079,0.9971
5.84179,0.9971
5.84279,0.99711
5.84379,0.99711
5.84479,0.99711
5.84579,0.99712
5.84679,0.99712
5.84779,0.99712
5.84879,0.99712
5.84979,0.99713
5.85079,0.99713
5.85179,0.99713
5.85279,0.99714
5.85379,0.99714
5.85479,0.99714
5.85579,0.99714
5.85679,0.99715
5.85779,0.99715
5.85879,0.99715
5.85979,0.99716
5.86079,0.99716
5.86179,0.99716
5.86279,0.99716
5.86379,0.99717
5.86479,0.99717
5.86579,0.99717
5.86679,0.99718
5.86779,0.99718
5.86879,0.99718
5.86979,0.99718
5.87079,0.99719
5.87179,0.99719
5.87279,0.99719
5.87379,0.9972
5.87479,0.9972
5.87579,0.9972
5.87679,0.9972
5.87779,0.99721
5.87879,0.99721
5.87979,0.99721
5.88079,0.99722
5.88179,0.99722
5.88279,0.99722
5.88379,0.99722
5.88479,0.99723
5.88579,0.99723
5.88679,0.99723
5.88779,0.99723
5.88879,0.99724
5.88979,0.99724
5.89079,0.99724
5.89179,0.99725
5.89279,0.99725
5.89379,0.99725
5.89479,0.99725
5.89579,0.99726
5.89679,0.99726
5.89779,0.99726
5.89879,0.99726
5.89979,0.99727
5.9008,0.99727
5.9018,0.99727
5.9028,0.99728
5.9038,0.99728
5.9048,0.99728
5.9058,0.99728
5.9068,0.99729
5.9078,0.99729
5.9088,0.99729
5.9098,0.99729
5.9108,0.9973
5.9118,0.9973
5.9128,0.9973
5.9138,0.99731
5.9148,0.99731
5.9158,0.99731
5.9168,0.99731
5.9178,0.99732
5.9188,0.99732
5.9198,0.99732
5.9208,0.99732
5.9218,0.99733
5.9228,0.99733
5.9238,0.99733
5.9248,0.99733
5.9258,0.99734
5.9268,0.99734
5.9278,0.99734
5.9288,0.99735
5.9298,0.99735
5.9308,0.99735
5.9318,0.99735
5.9328,0.99736
5.9338,0.99736
5.9348,0.99736
5.9358,0.99736
5.9368,0.99737
5.9378,0.99737
5.9388,0.99737
5.9398,0.99737
5.9408,0.99738
5.9418,0.99738
5.9428,0.99738
5.9438,0.99738
5.9448,0.99739
5.9458,0.99739
5.9468,0.99739
5.9478,0.9974
5.9488,0.9974
5.9498,0.9974
5.9508,0.9974
5.9518,0.99741
5.9528,0.99741
5.9538,0.99741
5.9548,0.99741
5.9558,0.99742
5.9568,0.99742
5.9578,0.99742
5.9588,0.99742
5.9598,0.99743
5.9608,0.99743
5.9618,0.99743
5.9628,0.99743
5.9638,0.99744
5.9648,0.99744
5.9658,0.99744
5.9668,0.99744
5.9678,0.99745
5.9688,0.99745
5.9698,0.99745
5.9708,0.99745
5.9718,0.99746
5.9728,0.99746
5.9738,0.99746
5.9748,0.99746
5.9758,0.99747
5.9768,0.99747
5.9778,0.99747
5.9788,0.99747
5.9798,0.99748
5.9808,0.99748
5.9818,0.99748
5.9828,0.99748
5.9838,0.99749
5.9848,0.99749
5.9858,0.99749
5.9868,0.99749
5.9878,0.9975
5.9888,0.9975
5.9898,0.9975
5.9908,0.9975
5.9918,0.99751
5.9928,0.99751
5.9938,0.99751
5.9948,0.99751
5.9958,0.99752
5.9968,0.99752
5.9978,0.99752
5.9988,0.99752
5.9998,0.99753
6.0008,0.99753
6.0018,0.99753
6.0028,0.99753
6.0038,0.99754
6.0048,0.99754
6.0058,0.99754
6.0068,0.99754
6.0078,0.99755
6.0088,0.99755
6.0098,0.99755
6.0108,0.99755
6.0118,0.99756
6.0128,0.99756
6.0138,0.99756
6.0148,0.99756
6.0158,0.99757
6.0168,0.99757
6.0178,0.99757
6.0188,0.99757
6.0198,0.99758
6.0208,0.99758
6.0218,0.99758
6.0228,0.99758
6.0238,0.99759
6.0248,0.99759
6.0258,0.99759
6.0268,0.99759
6.0278,0.9976
6.0288,0.9976
6.0298,0.9976
6.0308,0.9976
6.0318,0.9976
6.0328,0.99761
6.0338,0.99761
6.0348,0.99761
6.0358,0.99761
6.0368,0.99762
6.0378,0.99762
6.0388,0.99762
6.0398,0.99762
6.0408,0.99763
6.0418,0.99763
6.0428,0.99763
6.0438,0.99763
6.0448,0.99764
6.0458,0.99764
6.0468,0.99764
6.0478,0.99764
6.0488,0.99764
6.0498,0.99765
6.0508,0.99765
6.0518,0.99765
6.0528,0.99765
6.0538,0.99766
6.0548,0.99766
6.0558,0.99766
6.0568,0.99766
6.0578,0.99767
6.0588,0.99767
6.0598,0.99767
6.0608,0.99767
6.0618,0.99768
6.0628,0.99768
6.0638,0.99768
6.0648,0.99768
6.0658,0.99768
6.0668,0.99769
6.0678,0.99769
6.0688,0.99769
6.0698,0.99769
6.0708,0.9977
6.0718,0.9977
6.0728,0.9977
6.0738,0.9977
6.0748,0.99771
6.0758,0.99771
6.0768,0.99771
6.0778,0.99771
6.0788,0.99771
6.0798,0.99772
6.0808,0.99772
6.0818,0.99772
6.0828,0.99772
6.0838,0.99773
6.0848,0.99773
6.0858,0.99773
6.0868,0.99773
6.0878,0.99773
6.0888,0.99774
6.0898,0.99774
6.0908,0.99774
6.0918,0.99774
6.0928,0.99775
6.0938,0.99775
6.0948,0.99775
6.0958,0.99775
6.0968,0.99776
6.0978,0.99776
6.0988,0.99776
6.0998,0.99776
6.10081,0.99776
6.10181,0.99777
6.10281,0.99777
6.10381,0.99777
6.10481,0.99777
6.10581,0.99778
6.10681,0.99778
6.10781,0.99778
6.10881,0.99778
6.10981,0.99778
6.11081,0.99779
6.11181,0.99779
6.11281,0.99779
6.11381,0.99779
6.11481,0.99779
6.11581,0.9978
6.11681,0.9978
6.11781,0.9978
6.11881,0.9978
6.11981,0.99781
6.12081,0.99781
6.12181,0.99781
6.12281,0.99781
6.12381,0.99781
6.12481,0.99782
6.12581,0.99782
6.12681,0.99782
6.12781,0.99782
6.12881,0.99783
6.12981,0.99783
6.13081,0.99783
6.13181,0.99783
6.13281,0.99783
6.13381,0.99784
6.13481,0.99784
6.13581,0.99784
6.13681,0.99784
6.13781,0.99784
6.13881,0.99785
6.13981,0.99785
6.14081,0.99785
6.14181,0.99785
6.14281,0.99786
6.14381,0.99786
6.14481,0.99786
6.14581,0.99786
6.14681,0.99786
6.14781,0.99787
6.14881,0.99787
6.14981,0.99787
6.15081,0.99787
6.15181,0.99787
6.15281,0.99788
6.15381,0.99788
6.15481,0.99788
6.15581,0.99788
6.15681,0.99789
6.15781,0.99789
6.15881,0.99789
6.15981,0.99789
6.16081,0.99789
6.16181,0.9979
6.16281,0.9979
6.16381,0.9979
6.16481,0.9979
6.16581,0.9979
6.16681,0.99791
6.16781,0.99791
6.16881,0.99791
6.16981,0.99791
6.17081,0.99791
6.17181,0.99792
6.17281,0.99792
6.17381,0.99792
6.17481,0.99792
6.17581,0.99793
6.17681,0.99793
6.17781,0.99793
6.17881,0.99793
6.17981,0.99793
6.18081,0.99794
6.18181,0.99794
6.18281,0.99794
6.18381,0.99794
6.18481,0.99794
6.18581,0.99795
6.18681,0.99795
6.18781,0.99795
6.18881,0.99795
6.18981,0.99795
6.19081,0.99796
6.19181,0.99796
6.19281,0.99796
6.19381,0.99796
6.19481,0.99796
6.19581,0.99797
6.19681,0.99797
6.19781,0.99797
6.19881,0.99797
6.19981,0.99797
6.20081,0.99798
6.20181,0.99798
6.20281,0.99798
6.20381,0.99798
6.20481,0.99798
6.20581,0.99799
6.20681,0.99799
6.20781,0.99799
6.20881,0.99799
6.20981,0.99799
6.21081,0.998
6.21181,0.998
6.21281,0.998
6.21381,0.998
6.21481,0.998
6.21581,0.99801
6.21681,0.99801
6.21781,0.99801
6.21881,0.99801
6.21981,0.99801
6.22081,0.99802
6.22181,0.99802
6.22281,0.99802
6.22381,0.99802
6.22481,0.99802
6.22581,0.99803
6.22681,0.99803
6.22781,0.99803
6.22881,0.99803
6.22981,0.99803
6.23081,0.99804
6.23181,0.99804
6.23281,0.99804
6.23381,0.99804
6.23481,0.99804
6.23581,0.99805
6.23681,0.99805
6.23781,0.99805
6.23881,0.99805
6.23981,0.99805
6.24081,0.99806
6.24181,0.99806
6.24281,0.99806
6.24381,0.99806
6.24481,0.99806
6.24581,0.99807
6.24681,0.99807
6.24781,0.99807
6.24881,0.99807
6.24981,0.99807
6.25081,0.99807
6.25181,0.99808
6.25281,0.99808
6.25381,0.99808
6.25481,0.99808
6.25581,0.99808
6.25681,0.99809
6.25781,0.99809
6.25881,0.99809
6.25981,0.99809
6.26081,0.99809
6.26181,0.9981
6.26281,0.9981
6.26381,0.9981
6.26481,0.9981
6.26581,0.9981
6.26681,0.99811
6.26781,0.99811
6.26881,0.99811
6.26981,0.99811
6.27081,0.99811
6.27181,0.99811
6.27281,0.99812
6.27381,0.99812
6.27481,0.99812
6.27581,0.99812
6.27681,0.99812
6.27781,0.99813
6.27881,0.99813
6.27981,0.99813
6.28081,0.99813
6.28181,0.99813
6.28281,0.99814
6.28381,0.99814
6.28481,0.99814
6.28581,0.99814
6.28681,0.99814
6.28781,0.99814
6.28881,0.99815
6.28981,0.99815
6.29081,0.99815
6.29181,0.99815
6.29281,0.99815
6.29381,0.99816
6.29481,0.99816
6.29581,0.99816
6.29681,0.99816
6.29781,0.99816
6.29881,0.99816
6.29981,0.99817
6.30082,0.99817
6.30182,0.99817
6.30282,0.99817
6.30382,0.99817
6.30482,0.99818
6.30582,0.99818
6.30682,0.99818
6.30782,0.99818
6.30882,0.99818
6.30982,0.99818
6.31082,0.99819
6.31182,0.99819
6.31282,0.99819
6.31382,0.99819
6.31482,0.99819
6.31582,0.9982
6.31682,0.9982
6.31782,0.9982
6.31882,0.9982
6.31982,0.9982
6.32082,0.9982
6.32182,0.99821
6.32282,0.99821
6.32382,0.99821
6.32482,0.99821
6.32582,0.99821
6.32682,0.99822
6.32782,0.99822
6.32882,0.99822
6.32982,0.99822
6.33082,0.99822
6.33182,0.99822
6.33282,0.99823
6.33382,0.99823
6.33482,0.99823
6.33582,0.99823
6.33682,0.99823
6.33782,0.99823
6.33882,0.99824
6.33982,0.99824
6.34082,0.99824
6.34182,0.99824
6.34282,0.99824
6.34382,0.99825
6.34482,0.99825
6.34582,0.99825
6.34682,0.99825
6.34782,0.99825
6.34882,0.99825
6.34982,0.99826
6.35082,0.99826
6.35182,0.99826
6.35282,0.99826
6.35382,0.99826
6.35482,0.99826
6.35582,0.99827
6.35682,0.99827
6.35782,0.99827
6.35882,0.99827
6.35982,0.99827
6.36082,0.99828
6.36182,0.99828
6.36282,0.99828
6.36382,0.99828
6.36482,0.99828
6.36582,0.99828
6.36682,0.99829
6.36782,0.99829
6.36882,0.99829
6.36982,0.99829
6.37082,0.99829
6.37182,0.99829
6.37282,0.9983
6.37382,0.9983
6.37482,0.9983
6.37582,0.9983
6.37682,0.9983
6.37782,0.9983
6.37882,0.99831
6.37982,0.99831
6.38082,0.99831
6.38182,0.99831
6.38282,0.99831
6.38382,0.99831
6.38482,0.99832
6.38582,0.99832
6.38682,0.99832
6.38782,0.99832
6.38882,0.99832
6.38982,0.99832
6.39082,0.99833
6.39182,0.99833
6.39282,0.99833
6.39382,0.99833
6.39482,0.99833
6.39582,0.99833
6.39682,0.99834
6.39782,0.99834
6.39882,0.99834
6.39982,0.99834
6.40082,0.99834
6.40182,0.99834
6.40282,0.99835
6.40382,0.99835
6.40482,0.99835
6.40582,0.99835
6.40682,0.99835
6.40782,0.99835
6.40882,0.99836
6.40982,0.99836
6.41082,0.99836
6.41182,0.99836
6.41282,0.99836
6.41382,0.99836
6.41482,0.99837
6.41582,0.99837
6.41682,0.99837
6.41782,0.99837
6.41882,0.99837
6.41982,0.99837
6.42082,0.99838
6.42182,0.99838
6.42282,0.99838
6.42382,0.99838
6.42482,0.99838
6.42582,0.99838
6.42682,0.99839
6.42782,0.99839
6.42882,0.99839
6.42982,0.99839
6.43082,0.99839
6.43182,0.99839
6.43282,0.99839
6.43382,0.9984
6.43482,0.9984
6.43582,0.9984
6.43682,0.9984
6.43782,0.9984
6.43882,0.9984
6.43982,0.99841
6.44082,0.99841
6.44182,0.99841
6.44282,0.99841
6.44382,0.99841
6.44482,0.99841
6.44582,0.99842
6.44682,0.99842
6.44782,0.99842
6.44882,0.99842
6.44982,0.99842
6.45082,0.99842
6.45182,0.99842
6.45282,0.99843
6.45382,0.99843
6.45482,0.99843
6.45582,0.99843
6.45682,0.99843
6.45782,0.99843
6.45882,0.99844
6.45982,0.99844
6.46082,0.99844
6.46182,0.99844
6.46282,0.99844
6.46382,0.99844
6.46482,0.99845
6.46582,0.99845
6.46682,0.99845
6.46782,0.99845
6.46882,0.99845
6.46982,0.99845
6.47082,0.99845
6.47182,0.99846
6.47282,0.99846
6.47382,0.99846
6.47482,0.99846
6.47582,0.99846
6.47682,0.99846
6.47782,0.99847
6.47882,0.99847
6.47982,0.99847
6.48082,0.99847
6.48182,0.99847
6.48282,0.99847
6.48382,0.99847
6.48482,0.99848
6.48582,0.99848
6.48682,0.99848
6.48782,0.99848
6.48882,0.99848
6.48982,0.99848
6.49082,0.99849
6.49182,0.99849
6.49282,0.99849
6.49382,0.99849
6.49482,0.99849
6.49582,0.99849
6.49682,0.99849
6.49782,0.9985
6.49882,0.9985
6.49982,0.9985
6.50083,0.9985
6.50183,0.9985
6.50283,0.9985
6.50383,0.9985
6.50483,0.99851
6.50583,0.99851
6.50683,0.99851
6.50783,0.99851
6.50883,0.99851
6.50983,0.99851
6.51083,0.99851
6.51183,0.99852
6.51283,0.99852
6.51383,0.99852
6.51483,0.99852
6.51583,0.99852
6.51683,0.99852
6.51783,0.99853
6.51883,0.99853
6.51983,0.99853
6.52083,0.99853
6.52183,0.99853
6.52283,0.99853
6.52383,0.99853
6.52483,0.99854
6.52583,0.99854
6.52683,0.99854
6.52783,0.99854
6.52883,0.99854
6.52983,0.99854
6.53083,0.99854
6.53183,0.99855
6.53283,0.99855
6.53383,0.99855
6.53483,0.99855
6.53583,0.99855
6.53683,0.99855
6.53783,0.99855
6.53883,0.99856
6.53983,0.99856
6.54083,0.99856
6.54183,0.99856
6.54283,0.99856
6.54383,0.99856
6.54483,0.99856
6.54583,0.99857
6.54683,0.99857
6.54783,0.99857
6.54883,0.99857
6.54983,0.99857
6.55083,0.99857
6.55183,0.99857
6.55283,0.99858
6.55383,0.99858
6.55483,0.99858
6.55583,0.99858
6.55683,0.99858
6.55783,0.99858
6.55883,0.99858
6.55983,0.99859
6.56083,0.99859
6.56183,0.99859
6.56283,0.99859
6.56383,0.99859
6.56483,0.99859
6.56583,0.99859
6.56683,0.9986
6.56783,0.9986
6.56883,0.9986
6.56983,0.9986
6.57083,0.9986
6.57183,0.9986
6.57283,0.9986
6.57383,0.99861
6.57483,0.99861
6.57583,0.99861
6.57683,0.99861
6.57783,0.99861
6.57883,0.99861
6.57983,0.99861
6.58083,0.99862
6.58183,0.99862
6.58283,0.99862
6.58383,0.99862
6.58483,0.99862
6.58583,0.99862
6.58683,0.99862
6.58783,0.99862
6.58883,0.99863
6.58983,0.99863
6.59083,0.99863
6.59183,0.99863
6.59283,0.99863
6.59383,0.99863
6.59483,0.99863
6.59583,0.99864
6.59683,0.99864
6.59783,0.99864
6.59883,0.99864
6.59983,0.99864
6.60083,0.99864
6.60183,0.99864
6.60283,0.99865
6.60383,0.99865
6.60483,0.99865
6.60583,0.99865
6.60683,0.99865
6.60783,0.99865
6.60883,0.99865
6.60983,0.99865
6.61083,0.99866
6.61183,0.99866
6.61283,0.99866
6.61383,0.99866
6.61483,0.99866
6.61583,0.99866
6.61683,0.99866
6.61783,0.99867
6.61883,0.99867
6.61983,0.99867
6.62083,0.99867
6.62183,0.99867
6.62283,0.99867
6.62383,0.99867
6.62483,0.99867
6.62583,0.99868
6.62683,0.99868
6.62783,0.99868
6.62883,0.99868
6.62983,0.99868
6.63083,0.99868
6.63183,0.99868
6.63283,0.99869
6.63383,0.99869
6.63483,0.99869
6.63583,0.99869
6.63683,0.99869
6.63783,0.99869
6.63883,0.99869
6.63983,0.99869
6.64083,0.9987
6.64183,0.9987
6.64283,0.9987
6.64383,0.9987
6.64483,0.9987
6.64583,0.9987
6.64683,0.9987
6.64783,0.9987
6.64883,0.99871
6.64983,0.99871
6.65083,0.99871
6.65183,0.99871
6.65283,0.99871
6.65383,0.99871
6.65483,0.99871
6.65583,0.99872
6.65683,0.99872
6.65783,0.99872
6.65883,0.99872
6.65983,0.99872
6.66083,0.99872
6.66183,0.99872
6.66283,0.99872
6.66383,0.99873
6.66483,0.99873
6.66583,0.99873
6.66683,0.99873
6.66783,0.99873
6.66883,0.99873
6.66983,0.99873
6.67083,0.99873
6.67183,0.99874
6.67283,0.99874
6.67383,0.99874
6.67483,0.99874
6.67583,0.99874
6.67683,0.99874
6.67783,0.99874
6.67883,0.99874
6.67983,0.99875
6.68083,0.99875
6.68183,0.99875
6.68283,0.99875
6.68383,0.99875
6.68483,0.99875
6.68583,0.99875
6.68683,0.99875
6.68783,0.99876
6.68883,0.99876
6.68983,0.99876
6.69083,0.99876
6.69183,0.99876
6.69283,0.99876
6.69383,0.99876
6.69483,0.99876
6.69583,0.99877
6.69683,0.99877
6.69783,0.99877
6.69883,0.99877
6.69983,0.99877
6.70084,0.99877
6.70184,0.99877
6.70284,0.99877
6.70384,0.99878
6.70484,0.99878
6.70584,0.99878
6.70684,0.99878
6.70784,0.99878
6.70884,0.99878
6.70984,0.99878
6.71084,0.99878
6.71184,0.99879
6.71284,0.99879
6.71384,0.99879
6.71484,0.99879
6.71584,0.99879
6.71684,0.99879
6.71784,0.99879
6.71884,0.99879
6.71984,0.99879
6.72084,0.9988
6.72184,0.9988
6.72284,0.9988
6.72384,0.9988
6.72484,0.9988
6.72584,0.9988
6.72684,0.9988
6.72784,0.9988
6.72884,0.99881
6.72984,0.99881
6.73084,0.99881
6.73184,0.99881
6.73284,0.99881
6.73384,0.99881
6.73484,0.99881
6.73584,0.99881
6.73684,0.99882
6.73784,0.99882
6.73884,0.99882
6.73984,0.99882
6.74084,0.99882
6.74184,0.99882
6.74284,0.99882
6.74384,0.99882
6.74484,0.99882
6.74584,0.99883
6.74684,0.99883
6.74784,0.99883
6.74884,0.99883
6.74984,0.99883
6.75084,0.99883
6.75184,0.99883
6.75284,0.99883
6.75384,0.99883
6.75484,0.99884
6.75584,0.99884
6.75684,0.99884
6.75784,0.99884
6.75884,0.99884
6.75984,0.99884
6.76084,0.99884
